id,time,date_precision,latitude,longitude,loc_precision,place,cause,deaths,tier,notes
hanze-1480,1909-09-28T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL44),flash flood — Extreme rainfall up to 85 mm in 3 h,1,hanze,HANZE v3.0.1b id 1480; end 1909-09-28; persons affected n/a
hanze-1481,1909-12-10T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM93),river flood — Heavy rainfall,10,hanze,HANZE v3.0.1b id 1481; end 1909-12-10; persons affected n/a
hanze-1482,1910-05-20T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE12),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1482; end 1910-05-20; persons affected n/a
hanze-1483,1912-08-25T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH51;UKH53;UKH63),river flood — Heavy rainfall up to 200 mm in 48 h,4,hanze,HANZE v3.0.1b id 1483; end 1912-08-27; persons affected 15300
hanze-1484,1914-06-18T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20),flash flood — Extreme rainfall,5,hanze,HANZE v3.0.1b id 1484; end 1914-06-18; persons affected n/a
hanze-1485,1918-05-17T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKF30),flash flood — Extreme rainfall up to 117 mm in 24 h,2,hanze,HANZE v3.0.1b id 1485; end 1918-05-17; persons affected n/a
hanze-1486,1920-05-29T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKF30),flash flood — Extreme rainfall,23,hanze,HANZE v3.0.1b id 1486; end 1920-05-29; persons affected n/a
hanze-1487,1921-12-17T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE11),coastal flood — Storm surge up to 3.17 m,0,hanze,HANZE v3.0.1b id 1487; end 1921-12-17; persons affected n/a
hanze-1488,1926-09-19T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD13),river flood — Heavy rainfall up to 51 mm in 6 h,1,hanze,HANZE v3.0.1b id 1488; end 1926-09-19; persons affected n/a
hanze-1489,1927-09-24T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM91),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 1489; end 1927-09-24; persons affected n/a
hanze-1490,1927-10-28T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL32;UKD42;UKD44),coastal flood — Storm surge due to SSW'ly winds; force 11,6,hanze,HANZE v3.0.1b id 1490; end 1927-10-29; persons affected 4800
hanze-1491,1928-01-06T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKI33;UKI34;UKI35;UKI42;UKI44;UKI45;UKI51),compound river/coastal flood — Storm surge by brief but strong NW'ly gale combined with elevated river water levels due to rainfall and snowmelt,14,hanze,HANZE v3.0.1b id 1491; end 1928-01-07; persons affected 4000
hanze-1492,1930-09-18T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM02),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 1492; end 1930-09-18; persons affected n/a
hanze-1493,1931-05-27T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKG11),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1493; end 1931-05-27; persons affected n/a
hanze-1494,1931-06-14T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM92),flash flood — Extreme rainfall up to 64 mm in 7 h,1,hanze,HANZE v3.0.1b id 1494; end 1931-06-14; persons affected n/a
hanze-1495,1931-06-20T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD63;UKD74),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1495; end 1931-06-20; persons affected n/a
hanze-1496,1932-05-23T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE35),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 1496; end 1932-05-23; persons affected 4000
hanze-1497,1938-02-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH51;UKH52),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 1497; end 1938-02-13; persons affected n/a
hanze-1498,1944-05-29T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE44),flash flood — Extreme rainfall,3,hanze,HANZE v3.0.1b id 1498; end 1944-05-29; persons affected n/a
hanze-1499,1947-03-07T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE12;UKE13;UKE21;UKE22;UKF11;UKF13;UKF14;UKF15;UKF16;UKF24;),river flood — Snowmelt,0,hanze,HANZE v3.0.1b id 1499; end 1947-03-17; persons affected 400000
hanze-1500,1948-09-03T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM95),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 1500; end 1948-09-03; persons affected n/a
hanze-1501,1949-02-27T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH51;UKH52),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 1501; end 1949-02-27; persons affected n/a
hanze-1502,1952-08-15T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),flash flood — Extreme rainfall up to 229 mm in 24 h,34,hanze,HANZE v3.0.1b id 1502; end 1952-08-16; persons affected 660
hanze-1503,1953-01-31T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE12;UKE13;UKF30;UKH31;UKH32;UKH34;UKH37;UKH51;UKH52;UKH61;),coastal flood — Storm surge up to 2.5 m,307,hanze,HANZE v3.0.1b id 1503; end 1953-02-01; persons affected 96000
hanze-1504,1953-06-26T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD14),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1504; end 1953-06-26; persons affected n/a
hanze-1505,1954-11-11T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE11;UKE12;UKE13),compound river/coastal flood — Heavy rainfall and storm surge,0,hanze,HANZE v3.0.1b id 1505; end 1954-11-11; persons affected 4000
hanze-2613,1954-10-19T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKN0F;UKN0G),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 2613; end 1954-10-19; persons affected 2000
hanze-1506,1955-07-18T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK64),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1506; end 1955-07-18; persons affected n/a
hanze-1507,1957-06-08T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30),flash flood — Extreme rainfall up to 203 mm,0,hanze,HANZE v3.0.1b id 1507; end 1957-06-08; persons affected 200
hanze-3157,1958-06-03T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 3157; end 1958-06-03; persons affected n/a
hanze-1508,1960-09-27T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),river flood — Heavy rainfall up to 103 mm in 24 h,1,hanze,HANZE v3.0.1b id 1508; end 1960-10-01; persons affected 4000
hanze-1509,1960-10-07T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKF30),flash flood — Extreme rainfall up to 184 mm in 6 h,1,hanze,HANZE v3.0.1b id 1509; end 1960-10-07; persons affected n/a
hanze-1510,1960-10-22T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43;UKK62),river flood — Heavy rainfall up to 50 mm in 24 h,2,hanze,HANZE v3.0.1b id 1510; end 1960-10-27; persons affected 4400
hanze-2553,1960-12-03T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43;UKK51;UKK52;UKK61;UKK62;UKK72),river flood — Heavy rainfall up to 117 mm in 24 h,0,hanze,HANZE v3.0.1b id 2553; end 1960-12-05; persons affected 9000
hanze-2391,1962-03-07T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 2391; end 1962-03-07; persons affected 300
hanze-1511,1968-07-09T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43;UKK51;UKK52),flash flood — Extreme rainfall up to 175 mm in 18 h,7,hanze,HANZE v3.0.1b id 1511; end 1968-07-10; persons affected n/a
hanze-2554,1968-01-08T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),river flood — Heavy rainfall up to 64 mm in 24 h,0,hanze,HANZE v3.0.1b id 2554; end 1968-01-09; persons affected n/a
hanze-2555,1968-07-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL41),flash flood — Extreme rainfall up to 64 mm in 24 h,1,hanze,HANZE v3.0.1b id 2555; end 1968-07-02; persons affected n/a
hanze-3158,1968-09-14T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH32;UKH34;UKH42;UKH64;UKI44;UKI51;UKI61;UKI63;UKJ25;UKJ26;),river flood — Heavy rainfall up to 200 mm in 48 h,0,hanze,HANZE v3.0.1b id 3158; end 1968-09-19; persons affected 100000
hanze-2614,1973-09-20T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKJ44;UKJ45),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 2614; end 1973-09-21; persons affected n/a
hanze-1512,1976-01-03T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE13;UKF30;UKH52),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 1512; end 1976-01-03; persons affected 1650
hanze-1513,1976-09-24T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1513; end 1976-09-24; persons affected 900
hanze-1514,1977-11-11T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD13;UKD14;UKD42;UKD44;UKD45;UKD73),coastal flood — Storm surge up to 1.2 m,1,hanze,HANZE v3.0.1b id 1514; end 1977-11-12; persons affected 20000
hanze-2615,1977-08-16T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKI72;UKI73;UKI74;UKJ15),flash flood — Extreme rainfall up to 115 mm in 24 h,0,hanze,HANZE v3.0.1b id 2615; end 1977-08-17; persons affected 4400
hanze-2640,1977-02-06T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH42),flash flood — Extreme rainfall,2,hanze,HANZE v3.0.1b id 2640; end 1977-02-06; persons affected n/a
hanze-2641,1977-02-25T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKF13;UKF14;UKF15;UKF16),river flood — Heavy rainfall throughout February 1977,3,hanze,HANZE v3.0.1b id 2641; end 1977-02-25; persons affected n/a
hanze-2917,1977-12-10T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 2917; end 1977-12-10; persons affected n/a
hanze-1515,1978-01-11T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE13;UKF30;UKH52),compound river/coastal flood — Heavy rainfall and storm surge,1,hanze,HANZE v3.0.1b id 1515; end 1978-01-12; persons affected 6700
hanze-2392,1978-12-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK64),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 2392; end 1978-12-13; persons affected 320
hanze-2919,1978-02-21T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),river flood — Snowmelt,1,hanze,HANZE v3.0.1b id 2919; end 1978-02-28; persons affected n/a
hanze-2921,1978-12-27T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE21),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 2921; end 1978-12-30; persons affected 1600
hanze-2393,1979-01-04T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 2393; end 1979-01-04; persons affected 500
hanze-2642,1979-12-26T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30;UKK43;UKK51;UKK62;UKK72;UKL51;UKL52;UKL53;UKL54),river flood — Heavy rainfall,4,hanze,HANZE v3.0.1b id 2642; end 1979-12-28; persons affected 12400
hanze-2922,1979-02-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK64),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 2922; end 1979-02-14; persons affected 280
hanze-2923,1979-03-29T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKC31;UKC32),river flood — Heavy rainfall (worst in 20 years),0,hanze,HANZE v3.0.1b id 2923; end 1979-03-30; persons affected 1600
hanze-2924,1979-06-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE22),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 2924; end 1979-06-13; persons affected n/a
hanze-1517,1980-08-29T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKG31),flash flood — Extreme rainfall,2,hanze,HANZE v3.0.1b id 1517; end 1980-08-29; persons affected n/a
hanze-2687,1980-10-23T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD44;UKD45),river flood — Heavy rainfall up to 223 mm in 6 days,0,hanze,HANZE v3.0.1b id 2687; end 1980-10-28; persons affected 1600
hanze-1516,1981-12-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK61;UKK62),coastal flood — Storm surge over 2 m high,0,hanze,HANZE v3.0.1b id 1516; end 1981-12-13; persons affected 4000
hanze-2929,1981-03-09T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL42;UKL53),river flood — Heavy rainfall up to 230 mm in 24 h,1,hanze,HANZE v3.0.1b id 2929; end 1981-03-13; persons affected 200
hanze-2930,1981-03-12T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE41),flash flood — Extreme rainfall,2,hanze,HANZE v3.0.1b id 2930; end 1981-03-12; persons affected n/a
hanze-2932,1981-04-24T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE13;UKF30;UKG13),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 2932; end 1981-04-29; persons affected 400
hanze-1518,1982-01-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE12;UKE21;UKE22;UKE42;UKE45;UKF11;UKF13;UKF16;UKF21;UKF22;),river flood — Heavy rainfall and snowmelt,3,hanze,HANZE v3.0.1b id 1518; end 1982-01-05; persons affected n/a
hanze-2394,1983-02-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH51;UKJ27),coastal flood — Storm surge,0,hanze,HANZE v3.0.1b id 2394; end 1983-02-01; persons affected 1000
hanze-2741,1984-01-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM32),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 2741; end 1984-01-13; persons affected 2000
hanze-2936,1984-01-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20),river flood — Heavy rainfall,3,hanze,HANZE v3.0.1b id 2936; end 1984-01-03; persons affected n/a
hanze-2937,1984-11-03T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD13;UKM13;UKM91),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 2937; end 1984-11-04; persons affected 4000
hanze-2938,1984-11-22T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKJ22;UKJ27;UKJ31;UKJ35;UKK30;UKK41;UKK43),coastal flood — Storm surge (wind up to 130 km/h),0,hanze,HANZE v3.0.1b id 2938; end 1984-11-24; persons affected 2000
hanze-1519,1985-07-25T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20;UKM32;UKM33;UKM34;UKM95),flash flood — Extreme rainfall up to 84 mm in 24 h,0,hanze,HANZE v3.0.1b id 1519; end 1985-07-26; persons affected n/a
hanze-2335,1987-10-21T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKN0A;UKN0G),flash flood — Extreme rainfall up to 137 mm in 24 h,0,hanze,HANZE v3.0.1b id 2335; end 1987-10-22; persons affected 2140
hanze-2691,1987-08-22T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKG23;UKG24),river flood — Heavy rainfall up to 84 mm in 24 h,0,hanze,HANZE v3.0.1b id 2691; end 1987-08-23; persons affected n/a
hanze-2692,1987-10-19T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL42),river flood — Heavy rainfall,4,hanze,HANZE v3.0.1b id 2692; end 1987-10-21; persons affected 1600
hanze-3207,1988-05-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK30),flash flood — Extreme rainfall,,hanze,HANZE v3.0.1b id 3207; end 1988-05-31; persons affected 240
hanze-2689,1989-01-14T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 2689; end 1989-01-17; persons affected 3000
hanze-2690,1989-05-24T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD62;UKF13),flash flood — Extreme rainfall up to 84 mm in 24 h,1,hanze,HANZE v3.0.1b id 2690; end 1989-05-24; persons affected n/a
hanze-1520,1990-02-26T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKL32;UKL33;UKL34),coastal flood — Storm surge and waves up to 4.5 m,0,hanze,HANZE v3.0.1b id 1520; end 1990-02-28; persons affected 5000
hanze-1521,1990-10-27T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKN06;UKN0C),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1521; end 1990-10-28; persons affected n/a
hanze-2740,1990-10-05T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM32),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 2740; end 1990-10-06; persons affected 800
hanze-2742,1990-02-04T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM02),river flood — Heavy rainfall up to 518 mm in 25 days and snowmelt,0,hanze,HANZE v3.0.1b id 2742; end 1990-02-07; persons affected n/a
hanze-1522,1991-01-05T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20;UKM31;UKM33),coastal flood — Storm surge up to 1.31 m,0,hanze,HANZE v3.0.1b id 1522; end 1991-01-05; persons affected n/a
hanze-1523,1993-01-15T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM02),river flood — Heavy rainfall and snowmelt,0,hanze,HANZE v3.0.1b id 1523; end 1993-01-18; persons affected 6000
hanze-1524,1993-02-21T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH51;UKH52),coastal flood — Storm surge up to 1.77 m,0,hanze,HANZE v3.0.1b id 1524; end 1993-02-21; persons affected 600
hanze-1525,1993-06-11T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK43;UKL33;UKL41),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 1525; end 1993-06-13; persons affected 4000
hanze-1526,1993-12-26T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKJ22;UKJ27;UKJ45;UKK30),river flood — Heavy rainfall,4,hanze,HANZE v3.0.1b id 1526; end 1993-12-31; persons affected n/a
hanze-1527,1994-01-07T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKJ27),river flood — Heavy rainfall,3,hanze,HANZE v3.0.1b id 1527; end 1994-01-12; persons affected n/a
hanze-1528,1994-12-09T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM31;UKM32;UKM92),river flood — Heavy rainfall up to 220 mm in 24 h,3,hanze,HANZE v3.0.1b id 1528; end 1994-12-13; persons affected 2800
hanze-2914,1995-01-28T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD13;UKD14;UKD44;UKD45;UKE12;UKE22;UKE41;UKE42;UKE45),river flood — Heavy rainfall and snowmelt,2,hanze,HANZE v3.0.1b id 2914; end 1995-02-04; persons affected n/a
hanze-2915,1995-01-30T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKK62),river flood — Heavy rainfall and snowmelt,0,hanze,HANZE v3.0.1b id 2915; end 1995-02-08; persons affected n/a
hanze-1529,1997-07-01T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM20),river flood — Heavy rainfall,1,hanze,HANZE v3.0.1b id 1529; end 1997-07-02; persons affected 1200
hanze-2743,1997-08-13T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM01;UKM02;UKM12),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 2743; end 1997-08-13; persons affected n/a
hanze-1530,1998-04-09T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKF22;UKF24;UKG11;UKG12;UKG13;UKH24;UKH25;UKH42;UKJ12;UKJ13;),river flood — Heavy rainfall; up to 80 mm per 24 h,4,hanze,HANZE v3.0.1b id 1530; end 1998-04-13; persons affected 18000
hanze-1531,1998-10-22T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKG11;UKL42;UKL44;UKL51;UKL52;UKL54),river flood — Heavy rainfall,2,hanze,HANZE v3.0.1b id 1531; end 1998-10-24; persons affected 3000
hanze-1532,1999-03-07T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKE12;UKE22),river flood — Heavy rainfall,0,hanze,HANZE v3.0.1b id 1532; end 1999-03-13; persons affected 800
hanze-1533,1999-12-24T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKJ34;UKJ35;UKJ36;UKJ46;UKK30;UKK42;UKK43),compound river/coastal flood — Heavy rainfall and storm surge,1,hanze,HANZE v3.0.1b id 1533; end 1999-12-27; persons affected 2060
hanze-1534,2000-06-04T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKC41;UKE44),flash flood — Extreme rainfall,0,hanze,HANZE v3.0.1b id 1534; end 2000-06-05; persons affected 2000
hanze-1535,2000-10-09T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKC32;UKC41;UKC42;UKD44;UKD45;UKD61;UKD63;UKE21;UKE22;UKE34;),river flood — Heavy rainfall throughout autumn; wettest on record; daily rainfall up to 150 mm,3,hanze,HANZE v3.0.1b id 1535; end 2000-11-12; persons affected 40000
hanze-2871,2000-04-26T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM11;UKM13;UKM14),river flood — Heavy rainfall up to 100 mm in 48 h,0,hanze,HANZE v3.0.1b id 2871; end 2000-04-27; persons affected 2000
hanze-2872,2000-12-14T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKD33),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 2872; end 2000-12-14; persons affected n/a
hanze-1536,2001-10-21T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKH35;UKH42),flash flood — Extreme rainfall up to 75 mm in few hours,0,hanze,HANZE v3.0.1b id 1536; end 2001-10-23; persons affected 1000
hanze-1537,2002-07-30T12:00:00Z,day,54.16,-2.87,country,United Kingdom (UKM32),flash flood — Extreme rainfall,1,hanze,HANZE v3.0.1b id 1537; end 2002-08-01; persons affected 1500
